website,city,name,zip,phone2,phone1,page_link,rank,state,longitude,address,latitude
,Santa Paula,Pyros,93060,,(805) 388-2783,http://www.yellowpages.com/santa-paula-ca/mip/pyros-475237371?lid=475237371,0.0 stars,CA,-119.063896,740 E Ventura St,,34.350777
,Santa Paula,Mary B's,93060,,(805) 525-9892,http://www.yellowpages.com/santa-paula-ca/mip/mary-bs-3001436?lid=3001436,0.0 stars,CA,-119.05229,1313 E Harvard Blvd,,34.35421
http://www.thepalmsrestaurant.com,Carpinteria,Palms,93013,,(805) 684-3811,http://www.yellowpages.com/carpinteria-ca/mip/palms-5709976?lid=5709976,4.0 stars,CA,-119.52074,701 Linden Ave,,34.397
http://www.clementinessteakhouse.com,Carpinteria,Clementine's Steak House,93013,,(805) 684-5119,http://www.yellowpages.com/carpinteria-ca/mip/clementines-steak-house-13267595?lid=13267595,4.0 stars,CA,-119.52408,4631 Carpinteria Ave,,34.401615
http://www.zookerscafe.com,Carpinteria,Zookers Restaurant,93013,,(805) 684-8893,http://www.yellowpages.com/carpinteria-ca/mip/zookers-restaurant-5896722?lid=5896722,3.0 stars,CA,-119.51416,5404 Carpinteria Ave,,34.3955
http://www.tonyscarpinteria.com,Carpinteria,Tony's Restaurant,93013,,(805) 684-3413,http://www.yellowpages.com/carpinteria-ca/mip/tonys-restaurant-11680588?lid=11680588,1.0 stars,CA,-119.52074,699 Linden Ave,,34.397
http://www.giannfrancos.com,Carpinteria,Giannfranco's Trattoria,93013,,(805) 684-0720,http://www.yellowpages.com/carpinteria-ca/mip/giannfrancos-trattoria-5677149?lid=5677149,0.0 stars,CA,-119.520966,666 Linden Ave,,34.396816
http://www.slysonline.com,Carpinteria,Sly's Seafood Steaks Cocktails,93013,,(805) 684-6666,http://www.yellowpages.com/carpinteria-ca/mip/slys-seafood-steaks-cocktails-15680312?lid=15680312,0.0 stars,CA,-119.52082,686 Linden Ave,,34.39693
http://www.thebarbecuecompany.net,Carpinteria,Barbeque Co Inc,93013,,(805) 684-2209,http://www.yellowpages.com/carpinteria-ca/mip/barbeque-co-inc-9005746?lid=9005746,0.0 stars,CA,-119.54841,3807 Santa Claus Ln,,34.40701
http://www.ihop.com,Carpinteria,IHOP,93013,,(805) 566-4926,http://www.yellowpages.com/carpinteria-ca/mip/ihop-468084929?lid=468084929,0.0 stars,CA,-119.51214,1114 Casitas Pass Rd,,34.396503
,Carpinteria,Rudy's Restaurant,93013,,(805) 684-7839,http://www.yellowpages.com/carpinteria-ca/mip/rudys-restaurant-30697308?lid=30697308,1.0 stars,CA,-119.51424,1001 Casitas Pass Rd,,34.39556
,Carpinteria,Hugos Restaurant,93013,,(805) 566-2134,http://www.yellowpages.com/carpinteria-ca/mip/hugos-restaurant-8805775?lid=8805775,0.0 stars,CA,-119.51402,1049 Casitas Pass Rd,,34.395725
http://www.padarobeachgrill.com,Carpinteria,Padaro Beach Grill,93013,,(805) 566-9800,http://www.yellowpages.com/carpinteria-ca/mip/padaro-beach-grill-10230512?lid=10230512,5.0 stars,CA,-119.55033,3765 Santa Claus Ln,,34.408115
,Carpinteria,Cabo's Baja Grill & Cantina,93013,,(805) 684-5507,http://www.yellowpages.com/carpinteria-ca/mip/cabos-baja-grill-cantina-16163470?lid=16163470,4.5 stars,CA,-119.517334,5096 Carpinteria Ave,,34.398052
http://www.senorfrogs.com,Carpinteria,Senor Frog's,93013,,(805) 684-9352,http://www.yellowpages.com/carpinteria-ca/mip/senor-frogs-2319213?lid=2319213,4.0 stars,CA,-119.519196,892 Linden Ave,,34.39827
http://www.reynaldosbakery.com,Carpinteria,Reynaldo's European & Mexican,93013,,(805) 684-4981,http://www.yellowpages.com/carpinteria-ca/mip/reynaldos-european-mexican-473440374?lid=473440374,2.0 stars,CA,-119.51917,895 Linden Ave,,34.398285
,Carpinteria,Rincon Electronics,93013,,(805) 684-2644,http://www.yellowpages.com/carpinteria-ca/mip/rincon-electronics-11073469?lid=11073469,0.0 stars,CA,-119.51285,1484 Andrea St,,34.40417
,Carpinteria,Don Roge Tacos,93013,,(805) 566-6546,http://www.yellowpages.com/carpinteria-ca/mip/don-roge-tacos-466028605?lid=466028605,0.0 stars,CA,-119.52035,751 Linden Ave,,34.397316
,Carpinteria,Nutbelly,93013,,(805) 684-3354,http://www.yellowpages.com/carpinteria-ca/mip/nutbelly-466919507?lid=466919507,0.0 stars,CA,-119.519135,915 Linden Ave,,34.398327
http://www.cajunkitchencafesb.com,Carpinteria,Cajun Kitchen Cafe,93013,,(805) 684-6010,http://www.yellowpages.com/carpinteria-ca/mip/cajun-kitchen-cafe-6084042?lid=6084042,5.0 stars,CA,-119.51943,865 Linden Ave,,34.39807
http://www.lasalsa.com/,Carpinteria,La Salsa Fresh Mexican Grill,93013,,(805) 745-7500,http://www.yellowpages.com/carpinteria-ca/mip/la-salsa-fresh-mexican-grill-22295903?lid=22295903,0.0 stars,CA,-119.48668,6307 Carpinteria Ave Suite A,,34.38419
http://www.littlecaesars.com,Carpinteria,Little Caesars Pizza,93013,,(805) 684-1188,http://www.yellowpages.com/carpinteria-ca/mip/little-caesars-pizza-480182724?lid=480182724,0.0 stars,CA,-119.51416,1048 Casitas Pass Rd,,34.395573
,Carpinteria,Delgado's Mexican Foods,93013,,(805) 684-4822,http://www.yellowpages.com/carpinteria-ca/mip/delgados-mexican-foods-5840740?lid=5840740,3.5 stars,CA,-119.52977,4401 Carpinteria Ave,,34.40239
,Carpinteria,Pee Bee and Jay's,93013,,(805) 220-6912,http://www.yellowpages.com/carpinteria-ca/mip/pee-bee-and-jays-472786605?lid=472786605,5.0 stars,CA,-119.51423,1007 Casitas Pass Rd,,34.39557
http://www.giovanniscarp.com,Carpinteria,Giovanni's,93013,,(805) 684-8288,http://www.yellowpages.com/carpinteria-ca/mip/giovannis-12485437?lid=12485437,4.0 stars,CA,-119.51838,5003 Carpinteria Ave,,34.39891
http://www.santabarbara.com/dining/review_read.asp?pk_restaurant=182,Carpinteria,Taqueria Rincon Alteno,93013,,(805) 684-7764,http://www.yellowpages.com/carpinteria-ca/mip/taqueria-rincon-alteno-1212185?lid=1212185,0.0 stars,CA,-119.529076,4414 Via Real,,34.404774
,Carpinteria,Taqueria El Buen Gusto,93013,,(805) 684-2255,http://www.yellowpages.com/carpinteria-ca/mip/taqueria-el-buen-gusto-15644314?lid=15644314,0.0 stars,CA,-119.520164,4835 Carpinteria Ave,,34.400436
,Carpinteria,Casa Don Roge,93013,,(805) 684-5556,http://www.yellowpages.com/carpinteria-ca/mip/casa-don-roge-480185460?lid=480185460,0.0 stars,CA,-119.518875,4928 Carpinteria Ave,,34.39933
,Carpinteria,Oaxaca Fresh,93013,,(805) 684-3635,http://www.yellowpages.com/carpinteria-ca/mip/oaxaca-fresh-3033542?lid=3033542,0.0 stars,CA,-119.52043,741 Linden Ave,,34.397255
,Carpinteria,Taco Grande,93013,,(805) 684-0135,http://www.yellowpages.com/carpinteria-ca/mip/taco-grande-6643167?lid=6643167,0.0 stars,CA,-119.51342,1096 Casitas Pass Rd,,34.395874
http://www.carlsjr.com,Carpinteria,Carl's Jr.,93013,,(805) 684-4079,http://www.yellowpages.com/carpinteria-ca/mip/carls-jr-463301361?lid=463301361,0.0 stars,CA,-119.52493,4610 Carpinteria Ave,,34.401676
http://www.subway.com/,Carpinteria,Subway,93013,,(805) 566-0373,http://www.yellowpages.com/carpinteria-ca/mip/subway-1232897?lid=1232897,2.0 stars,CA,-119.51423,1009 Casitas Pass Rd,,34.395573
http://www.bucadibeppo.com,Thousand Oaks,Buca di Beppo,91360,,(805) 449-3688,http://www.yellowpages.com/thousand-oaks-ca/mip/buca-di-beppo-478309555?lid=1000108648081,,CA,-118.876045,205 N Moorpark Rd,,34.18133
http://www.olivegarden.com,Thousand Oaks,Olive Garden,91360,,(805) 777-1744,http://www.yellowpages.com/thousand-oaks-ca/mip/olive-garden-467935812?lid=1000115181460,5.0 stars,CA,-118.882164,158 W Hillcrest Dr,,34.18137
http://roundtablepizza.com,Thousand Oaks,Round Table Pizza,91362,,(805) 492-2403,http://www.yellowpages.com/thousand-oaks-ca/mip/round-table-pizza-479834014?lid=1000084702747,5.0 stars,CA,-118.84105,2060C E Avenida De Los Arboles,,34.211388
,Thousand Oaks,Red Lobster,91360,,(805) 497-7729,http://www.yellowpages.com/thousand-oaks-ca/mip/red-lobster-468959663?lid=395802120,0.0 stars,CA,-118.88207,156 W Hillcrest Dr,,34.1813
http://www.crownnanchor.com,Thousand Oaks,Crown and Anchor,91362,,(805) 497-0070,http://www.yellowpages.com/thousand-oaks-ca/mip/crown-and-anchor-467404002?lid=467404002,3.5 stars,CA,-118.83816,2891 E Thousand Oaks Blvd,,34.170776
http://www.draughtsrestaurant.com,Thousand Oaks,Draughts Restaurant & Bar,91360,,(805) 777-7883,http://www.yellowpages.com/thousand-oaks-ca/mip/draughts-restaurant-bar-466239144?lid=466239144,5.0 stars,CA,-118.87542,398 N Moorpark Rd,,34.183678
http://www.twoguysmoorpark.com,Moorpark,Two Guys From Italy,93021,,(805) 529-2292,http://www.yellowpages.com/moorpark-ca/mip/two-guys-from-italy-2493573?lid=1000088595815,5.0 stars,CA,-118.886894,484 E Los Angeles Ave,,34.27894
http://www.mastrosrestaurants.com/,Thousand Oaks,Mastro's Steakhouse,91362,,(805) 418-1811,http://www.yellowpages.com/thousand-oaks-ca/mip/mastros-steakhouse-10038654?lid=10038654,4.0 stars,CA,-118.84665,2087 E Thousand Oaks Blvd,,34.17513
http://www.vitellostrattoria.com/,Thousand Oaks,Vitello's Italian Trattoria,91362,,(805) 496-3333,http://www.yellowpages.com/thousand-oaks-ca/mip/vitellos-italian-trattoria-459716605?lid=459716605,5.0 stars,CA,-118.83359,3316 E Thousand Oaks Blvd,,34.167194
http://roundtablepizza.com,Moorpark,Round Table Pizza,93021,,(805) 529-2207,http://www.yellowpages.com/moorpark-ca/mip/round-table-pizza-479829016?lid=1000084703402,1.0 stars,CA,-118.887054,239 W Los Angeles Ave,,34.279026
http://www.grinderdeli.com,Moorpark,Grinder Restaurant,93021,,(805) 529-2288,http://www.yellowpages.com/moorpark-ca/mip/grinder-restaurant-15480429?lid=15480429,5.0 stars,CA,-118.88211,1 W Los Angeles Ave,,34.27902
http://www.acfla.org,Moorpark,Cactus Patch Restaurant,93021,,(805) 529-9550,http://www.yellowpages.com/moorpark-ca/mip/cactus-patch-restaurant-8610204?lid=8610204,5.0 stars,CA,-118.87933,197 E High St,,34.28539
http://www.banditsbbq.com/oaks.html,Thousand Oaks,Bandits Grill & Bar,91360,,(805) 497-7427,http://www.yellowpages.com/thousand-oaks-ca/mip/bandits-grill-bar-4775465?lid=4775465,2.5 stars,CA,-118.87518,589 N Moorpark Rd,,34.18601
http://www.panerabread.com/,Thousand Oaks,Panera Bread,91360,,(805) 496-2253,http://www.yellowpages.com/thousand-oaks-ca/mip/panera-bread-468479911?lid=468479911,0.0 stars,CA,-118.876045,205 N Moorpark Rd,,34.18133
http://www.sisleykitchen.com/,Thousand Oaks,Sisley Italian Kitchen,91360,,(805) 777-7511,http://www.yellowpages.com/thousand-oaks-ca/mip/sisley-italian-kitchen-473036440?lid=473036440,4.0 stars,CA,-118.88946,446 W Hillcrest Dr,,34.187565
http://www.hotdogonastick.com,Thousand Oaks,Hot Dog On A Stick,91360,,(805) 496-4147,http://www.yellowpages.com/thousand-oaks-ca/mip/hot-dog-on-a-stick-474102113?lid=474102113,0.0 stars,CA,-118.88849,382 W Hillcrest Dr # 6,,34.187458
http://www.lemmosgrill.com,Moorpark,Lemmo's Grill,93021,,(805) 530-1555,http://www.yellowpages.com/moorpark-ca/mip/lemmos-grill-23029740?lid=23029740,0.0 stars,CA,-118.89721,4227 Tierra Rejada Rd,,34.26828
http://www.thegrotta.com/8585.html,Moorpark,Grotta Azzurra Italian Restaurant,93021,,(805) 529-7558,http://www.yellowpages.com/moorpark-ca/mip/grotta-azzurra-italian-restaurant-77392?lid=77392,3.5 stars,CA,-118.85728,14711 Princeton Ave,,34.29516
http://www.donnatellipizzaandpasta.powersites.net,Moorpark,Donnatelli's Pizza Pasta Salads & Subs,93021,,(805) 529-3399,http://www.yellowpages.com/moorpark-ca/mip/donnatellis-pizza-pasta-salads-subs-467207996?lid=467207996,0.0 stars,CA,-118.885445,302 W Los Angeles Ave,,34.27894
,Moorpark,Corrigan's Irish Pub & Restaurant,93021,,(805) 532-1500,http://www.yellowpages.com/moorpark-ca/mip/corrigans-irish-pub-restaurant-464685843?lid=464685843,3.5 stars,CA,-118.881065,75 E High St,,34.285408
http://www.tgifridays.com/,Thousand Oaks,T.G.I. Friday's,91360,,(805) 496-0503,http://www.yellowpages.com/thousand-oaks-ca/mip/tgi-fridays-7067372?lid=7067372,0.0 stars,CA,-118.87608,165 N Moorpark Rd,,34.1811
http://www.vivalapastamoorpark.com,Moorpark,Viva La Pasta,93021,,(805) 529-1100,http://www.yellowpages.com/moorpark-ca/mip/viva-la-pasta-456140134?lid=456140134,0.0 stars,CA,-118.888,252 W Los Angeles Ave # Ab,,34.278885
http://www.woodranch.com,Moorpark,Wood Ranch Barbecue & Grill Inc,93021,,(805) 523-7253,http://www.yellowpages.com/moorpark-ca/mip/wood-ranch-barbecue-grill-inc-859489?lid=859489,3.5 stars,CA,-118.873535,540 New Los Angeles Ave,,34.27893
http://www.thesecretgardenrestaurant.com,Moorpark,Secret Garden Restaurant,93021,,(805) 552-9523,http://www.yellowpages.com/moorpark-ca/mip/secret-garden-restaurant-2739160?lid=2739160,4.0 stars,CA,-118.87845,255 E High St,,34.2854
,Moorpark,Maria's Family Restaurant,93021,,(805) 523-1058,http://www.yellowpages.com/moorpark-ca/mip/marias-family-restaurant-14906091?lid=14906091,5.0 stars,CA,-118.88083,104 E High St,,34.28541
http://www.sizzler.com/,Thousand Oaks,Sizzler,91360,,(805) 496-5993,http://www.yellowpages.com/thousand-oaks-ca/mip/sizzler-473212082?lid=473212082,0.0 stars,CA,-118.87552,401 N Moorpark Rd,,34.18408
http://www.fuddruckers.com,Thousand Oaks,Fuddruckers,91360,,(805) 497-0684,http://www.yellowpages.com/thousand-oaks-ca/mip/fuddruckers-10018852?lid=10018852,0.0 stars,CA,-118.87552,401 N Moorpark Rd,,34.18408
http://www.stuftpizza.com,Thousand Oaks,Stuft Pizza,91360,,(805) 777-7883,http://www.yellowpages.com/thousand-oaks-ca/mip/stuft-pizza-6513290?lid=6513290,0.0 stars,CA,-118.87542,398 N Moorpark Rd,,34.183678
http://ginotrattoria.net/,Thousand Oaks,Gino Trattoria & Catering Company,91360,,(805) 494-7743,http://www.yellowpages.com/thousand-oaks-ca/mip/gino-trattoria-catering-company-9313090?lid=9313090,3.5 stars,CA,-118.86504,720 E Thousand Oaks Blvd,,34.179314
http://www.dennys.com/,Moorpark,Denny's,93021,,(805) 530-0999,http://www.yellowpages.com/moorpark-ca/mip/dennys-7730006?lid=7730006,0.0 stars,CA,-118.86762,832 New Los Angeles Ave,,34.28014
http://www.mimiscafe.com/,Thousand Oaks,Mimi's Cafe,91360,,(805) 373-6161,http://www.yellowpages.com/thousand-oaks-ca/mip/mimis-cafe-17937624?lid=17937624,3.0 stars,CA,-118.87534,400 N Moorpark Rd,,34.18406
,Thousand Oaks,Great Khan Mongolian Bbq,91360,,(805) 494-7875,http://www.yellowpages.com/thousand-oaks-ca/mip/great-khan-mongolian-bbq-466683681?lid=466683681,3.0 stars,CA,-118.88861,382 W Hillcrest Dr,,34.18756
http://www.outbacksteakhouse.com,Thousand Oaks,Outback Steakhouse,91360,,(805) 381-1590,http://www.yellowpages.com/thousand-oaks-ca/mip/outback-steakhouse-4341425?lid=4341425,3.5 stars,CA,-118.87467,137 E Thousand Oaks Blvd,,34.179157
http://www.thecheesecakefactory.com/,Thousand Oaks,The Cheesecake Factory,91360,,(805) 371-9705,http://www.yellowpages.com/thousand-oaks-ca/mip/the-cheesecake-factory-7022544?lid=7022544,5.0 stars,CA,-118.889244,442 W Hillcrest Dr,,34.187557
,Moorpark,Bauducco's Italian Restaurant,93021,,(805) 532-0048,http://www.yellowpages.com/moorpark-ca/mip/bauduccos-italian-restaurant-2534394?lid=2534394,0.0 stars,CA,-118.89339,563 W Los Angeles Ave,,34.27903
http://www.sunsetterracerestaurant.com,Thousand Oaks,Sunset Terrace Restaurant,91360,,(805) 497-4847,http://www.yellowpages.com/thousand-oaks-ca/mip/sunset-terrace-restaurant-11411968?lid=11411968,1.0 stars,CA,-118.87599,235 N Moorpark Rd Ste G,,34.181595
http://www.redrobin.com/,Thousand Oaks,Red Robin Gourmet Burgers,91360,,(805) 230-1188,http://www.yellowpages.com/thousand-oaks-ca/mip/red-robin-gourmet-burgers-466003444?lid=466003444,5.0 stars,CA,-118.882675,170 W Hillcrest Dr,,34.18178
http://www.hawaiianbarbecue.com/,Thousand Oaks,L&L Hawaiian Barbecue,91360,,(805) 418-9918,http://www.yellowpages.com/thousand-oaks-ca/mip/l-l-hawaiian-barbecue-5406238?lid=5406238,0.0 stars,CA,-118.87598,245 N Moorpark Rd,,34.181656
http://www.amecipizzaandpasta.com,Thousand Oaks,Ameci Pizza & Pasta,91362,,(805) 493-2914,http://www.yellowpages.com/thousand-oaks-ca/mip/ameci-pizza-pasta-7055026?lid=7055026,1.0 stars,CA,-118.846245,1724 E Avenida De Los Arboles,,34.21137
http://www.redfroginc.com,Thousand Oaks,Pacific Fresh Seafood Grill,91362,,(805) 493-0104,http://www.yellowpages.com/thousand-oaks-ca/mip/pacific-fresh-seafood-grill-11749795?lid=11749795,0.0 stars,CA,-118.84105,2060 E Avenida De Los Arboles,,34.211388
http://www.supertommys.com,Thousand Oaks,Super Tommy's,91362,,(805) 230-3110,http://www.yellowpages.com/thousand-oaks-ca/mip/super-tommys-8677450?lid=8677450,0.0 stars,CA,-118.83626,3085 E Thousand Oaks Blvd,,34.169327
http://www.johnnyrockets.com,Thousand Oaks,Johnny Rockets,91360,,(805) 778-0780,http://www.yellowpages.com/thousand-oaks-ca/mip/johnny-rockets-473495171?lid=473495171,0.0 stars,CA,-118.887436,322 W Hillcrest Dr,,34.187008
http://www.marcelloristorante.com,Thousand Oaks,Marcello Ristorante,91360,,(805) 371-4367,http://www.yellowpages.com/thousand-oaks-ca/mip/marcello-ristorante-4367291?lid=4367291,4.5 stars,CA,-118.8811,140 W Hillcrest Dr,,34.180676
http://www.eatatharolds.com,Thousand Oaks,Harold's House of Omelettes,91362,,(805) 230-3147,http://www.yellowpages.com/thousand-oaks-ca/mip/harolds-house-of-omelettes-11292912?lid=11292912,5.0 stars,CA,-118.84219,2440 E Thousand Oaks Blvd,,34.173725
http://www.pizzeria312.com,Simi Valley,Pizzeria 312,93063,,(805) 527-9999,http://www.yellowpages.com/simi-valley-ca/mip/pizzeria-312-475028892?lid=427964223,1.0 stars,CA,-118.71908,3921 Cochran St,,34.279057
http://roundtablepizza.com,Simi Valley,Round Table Pizza,93065,,(805) 526-7000,http://www.yellowpages.com/simi-valley-ca/mip/round-table-pizza-479828990?lid=1000084702687,4.0 stars,CA,-118.76141,2345 Erringer Rd Ste. 100,,34.277733
http://www.goldentigerchinese.com,Simi Valley,Golden Tiger Chinese Restaurant,93065,,(805) 520-9022,http://www.yellowpages.com/simi-valley-ca/mip/golden-tiger-chinese-restaurant-8348267?lid=400331996,0.0 stars,CA,-118.79625,1494 Madera Rd Ste C,,34.266964
http://www.redsbbqsimi.com,Simi Valley,Red's B B Q & Grillery,93065,,(805) 581-9076,http://www.yellowpages.com/simi-valley-ca/mip/reds-b-b-q-grillery-455041114?lid=455041114,3.5 stars,CA,-118.738464,3090 Cochran St,,34.279007
http://www.eggsnthings.net,Simi Valley,Eggs N Things,93065,,(805) 527-0055,http://www.yellowpages.com/simi-valley-ca/mip/eggs-n-things-6083838?lid=6083838,3.5 stars,CA,-118.7403,2955 Cochran St Ste A2,,34.279003
http://www.bartonssteakandseafood.com,Simi Valley,Barton's Steak & Seafood,93065,,(805) 955-9997,http://www.yellowpages.com/simi-valley-ca/mip/bartons-steak-seafood-3474232?lid=3474232,5.0 stars,CA,-118.7666,1627 E Los Angeles Ave,,34.2718
http://sutters4dining.com,Simi Valley,Sutter's Mill,93063,,(805) 520-4797,http://www.yellowpages.com/simi-valley-ca/mip/sutters-mill-6377255?lid=6377255,3.0 stars,CA,-118.71952,3885 Cochran St Suite A,,34.27905
http://www.slidersbargrill.com,Simi Valley,Sliders Bar & Grill,93065,,(805) 823-4756,http://www.yellowpages.com/simi-valley-ca/mip/sliders-bar-grill-460722709?lid=460722709,1.0 stars,CA,-118.76887,1555 Simi Town Center Way # 595,,34.28292
http://www.vivalapastasimivalley.com,Simi Valley,Viva La Pasta,93065,,(805) 522-4249,http://www.yellowpages.com/simi-valley-ca/mip/viva-la-pasta-7717474?lid=7717474,3.5 stars,CA,-118.80991,525 Country Club Dr,,34.252975
http://www.oliviostrattoria.net,Simi Valley,Olivios Trattoria,93065,,(805) 791-3705,http://www.yellowpages.com/simi-valley-ca/mip/olivios-trattoria-470261050?lid=470261050,1.0 stars,CA,-118.78601,585 E Los Angeles Ave,,34.27178
http://www.marketbroiler.com,Simi Valley,Market Broiler,93065,,(805) 210-7640,http://www.yellowpages.com/simi-valley-ca/mip/market-broiler-464612546?lid=464612546,3.0 stars,CA,-118.77755,1161 Simi Town Center Way,,34.284176
http://www.chichispizza.com,Simi Valley,Chi Chi's Pizza,93063,,(805) 526-3393,http://www.yellowpages.com/simi-valley-ca/mip/chi-chis-pizza-455360357?lid=455360357,5.0 stars,CA,-118.692154,5145 E Los Angeles Ave,,34.27174
http://www.larsenssteakhouse.com,Simi Valley,Larsen's Grill,93065,,(805) 522-4800,http://www.yellowpages.com/simi-valley-ca/mip/larsens-grill-459714217?lid=459714217,1.0 stars,CA,-118.76887,1555 Simi Town Center Way,,34.28292
http://www.islandsrestaurants.com/,Simi Valley,Islands,93065,,(805) 577-0693,http://www.yellowpages.com/simi-valley-ca/mip/islands-8529138?lid=8529138,4.5 stars,CA,-118.776596,1213 Simi Town Center Way,,34.2837
